ndc_clean,ndc_orig,rxcui,drug_name,img_path,shape,colors,imprint,size_mm,pill_id
49884003501,49884-0035-01,995666,MECLIZINE HYDROCHLORIDE 25 MG ORAL TABLET,rximage/image/images/gallery/1024/49884-0035-01_RXNAVIMAGE10_4408A245.jpg,,[],,,1415
68180046701,68180-0467-01,197903,LOVASTATIN 10 MG ORAL TABLET,rximage/image/images/gallery/1024/68180-0467-01_RXNAVIMAGE10_3A089D34.jpg,,[],,,1958
68180021609,68180-0216-09,979464,HYDROCHLOROTHIAZIDE 12.5 MG / LOSARTAN POTASSIUM 100 MG ORAL TABLET,rximage/image/images/gallery/1024/68180-0216-09_RXNAVIMAGE10_37089BE4.jpg,,[],,,1955
68382014316,68382-0143-16,979471,HYDROCHLOROTHIAZIDE 25 MG / LOSARTAN POTASSIUM 100 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0143-16_RXNAVIMAGE10_34089A34.jpg,,[],,,2006
68382014216,68382-0142-16,979468,HYDROCHLOROTHIAZIDE 12.5 MG / LOSARTAN POTASSIUM 50 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0142-16_RXNAVIMAGE10_310898B4.jpg,,[],,,2005
68382013710,68382-0137-10,979480,LOSARTAN POTASSIUM 100 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0137-10_RXNAVIMAGE10_2E089704.jpg,,[],,,2004
68382013610,68382-0136-10,979492,LOSARTAN POTASSIUM 50 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0136-10_RXNAVIMAGE10_2B0895B4.jpg,,[],,,2003
93736498,00093-7364-98,979485,LOSARTAN POTASSIUM 25 MG ORAL TABLET,rximage/image/images/gallery/1024/00093-7364-98_RXNAVIMAGE10_28089404.jpg,,[],,,545
71015823,00071-0158-23,262095,ATORVASTATIN 80 MG ORAL TABLET [LIPITOR],rximage/image/images/gallery/1024/00071-0158-23_RXNAVIMAGE10_0A088504.jpg,,[],,,140
60793085801,60793-0858-01,966200,LEVOTHYROXINE SODIUM 0.15 MG ORAL TABLET [LEVOXYL],rximage/image/images/gallery/1024/60793-0858-01_RXNAVIMAGE10_02088174.jpg,,[],,,1764
60793085901,60793-0859-01,966204,LEVOTHYROXINE SODIUM 0.175 MG ORAL TABLET [LEVOXYL],rximage/image/images/gallery/1024/60793-0859-01_RXNAVIMAGE10_00088024.jpg,,[],,,1765
60793085401,60793-0854-01,966283,LEVOTHYROXINE SODIUM 0.1 MG ORAL TABLET [LEVOXYL],rximage/image/images/gallery/1024/60793-0854-01_RXNAVIMAGE10_FC087E73.jpg,,[],,,1763
60793085301,60793-0853-01,966175,LEVOTHYROXINE SODIUM 0.088 MG ORAL TABLET [LEVOXYL],rximage/image/images/gallery/1024/60793-0853-01_RXNAVIMAGE10_FA087D23.jpg,,[],,,1762
59762153703,59762-1537-03,834102,PENICILLIN V POTASSIUM 500 MG ORAL TABLET,rximage/image/images/gallery/1024/59762-1537-03_RXNAVIMAGE10_D20E6913.jpg,,[],,,1715
67253020011,67253-0200-11,834061,PENICILLIN V POTASSIUM 250 MG ORAL TABLET,rximage/image/images/gallery/1024/67253-0200-11_RXNAVIMAGE10_CE0E6763.jpg,,[],,,1936
8060701,00008-0607-01,314200,PANTOPRAZOLE 40 MG DELAYED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/00008-0607-01_RXNAVIMAGE10_D10868B3.jpg,,[],,,63
378668977,00378-6689-77,314200,PANTOPRAZOLE 40 MG DELAYED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/00378-6689-77_RXNAVIMAGE10_CE086763.jpg,,[],,,914
62175018046,62175-0180-46,251872,PANTOPRAZOLE 20 MG DELAYED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/62175-0180-46_RXNAVIMAGE10_C2086133.jpg,,[],,,1797
8060601,00008-0606-01,251872,PANTOPRAZOLE 20 MG DELAYED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/00008-0606-01_RXNAVIMAGE10_BF085FE2.jpg,,[],,,62
62756018588,62756-0185-88,312138,OXCARBAZEPINE 600 MG ORAL TABLET,rximage/image/images/gallery/1024/62756-0185-88_RXNAVIMAGE10_BE085F22.jpg,,[],,,1813
68462013801,68462-0138-01,312137,OXCARBAZEPINE 300 MG ORAL TABLET,rximage/image/images/gallery/1024/68462-0138-01_RXNAVIMAGE10_BA085D72.jpg,,[],,,2018
68462013901,68462-0139-01,312138,OXCARBAZEPINE 600 MG ORAL TABLET,rximage/image/images/gallery/1024/68462-0139-01_RXNAVIMAGE10_B8085C22.jpg,,[],,,2019
51991029301,51991-0293-01,312137,OXCARBAZEPINE 300 MG ORAL TABLET,rximage/image/images/gallery/1024/51991-0293-01_RXNAVIMAGE10_B4085A72.jpg,,[],,,1591
68462013701,68462-0137-01,312136,OXCARBAZEPINE 150 MG ORAL TABLET,rximage/image/images/gallery/1024/68462-0137-01_RXNAVIMAGE10_B2085922.jpg,,[],,,2017
62756018418,62756-0184-18,312137,OXCARBAZEPINE 300 MG ORAL TABLET,rximage/image/images/gallery/1024/62756-0184-18_RXNAVIMAGE10_AE085772.jpg,,[],,,1812
62756013101,62756-0131-01,312086,ONDANSETRON 8 MG ORAL TABLET,rximage/image/images/gallery/1024/62756-0131-01_RXNAVIMAGE10_A8085472.jpg,,[],,,1808
62756013001,62756-0130-01,198052,ONDANSETRON 4 MG ORAL TABLET,rximage/image/images/gallery/1024/62756-0130-01_RXNAVIMAGE10_A6085322.jpg,,[],,,1807
228249710,00228-2497-10,198032,NIFEDIPINE 10 MG ORAL CAPSULE,rximage/image/images/gallery/1024/00228-2497-10_RXNAVIMAGE10_910848D2.jpg,,[],,,784
53746046605,53746-0466-05,197807,IBUPROFEN 800 MG ORAL TABLET,rximage/image/images/gallery/1024/53746-0466-05_RXNAVIMAGE10_8B0845D2.jpg,,[],,,1643
68180055909,68180-0559-09,314203,QUINAPRIL 40 MG ORAL TABLET,rximage/image/images/gallery/1024/68180-0559-09_RXNAVIMAGE10_C00E6013.jpg,,[],,,1974
591534701,00591-5347-01,198152,PROBENECID 500 MG ORAL TABLET,rximage/image/images/gallery/1024/00591-5347-01_RXNAVIMAGE10_260E1360.jpg,,[],,,1120
591532501,00591-5325-01,198153,COLCHICINE 0.5 MG / PROBENECID 500 MG ORAL TABLET,rximage/image/images/gallery/1024/00591-5325-01_RXNAVIMAGE10_240E1210.jpg,,[],,,1118
65162066850,65162-0668-50,0,NAN,rximage/image/images/gallery/1024/65162-0668-50_RXNAVIMAGE10_120E0910.jpg,,[],,,1884
68382019816,68382-0198-16,859044,PRAMIPEXOLE DIHYDROCHLORIDE 0.5 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0198-16_RXNAVIMAGE10_FA0DFD1F.jpg,,[],,,2009
781571001,00781-5710-01,1801298,MICROENCAPSULATED POTASSIUM CHLORIDE 10 MEQ EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/00781-5710-01_RXNAVIMAGE10_EE0DF71F.jpg,,[],,,1257
74780413,00074-7804-13,670031,POTASSIUM CHLORIDE 10 MEQ EXTENDED RELEASE ORAL TABLET [K-TAB],rximage/image/images/gallery/1024/00074-7804-13_RXNAVIMAGE10_E80DF41F.jpg,,[],,,179
60258016201,60258-0162-01,0,NAN,rximage/image/images/gallery/1024/60258-0162-01_RXNAVIMAGE10_910EC886.jpg,,[],,,1744
55111017915,55111-0179-15,313412,TIZANIDINE 2 MG ORAL TABLET,rximage/image/images/gallery/1024/55111-0179-15_RXNAVIMAGE10_7F0EBF85.jpg,,[],,,1658
50111048201,50111-0482-01,346574,THEOPHYLLINE 200 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/50111-0482-01_RXNAVIMAGE10_700EB835.jpg,,[],,,1466
50111045901,50111-0459-01,317769,THEOPHYLLINE 300 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/50111-0459-01_RXNAVIMAGE10_AA22D506.jpg,,[],,,1460
603580325,00603-5803-25,313142,SULFASALAZINE 500 MG DELAYED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/00603-5803-25_RXNAVIMAGE10_550EAA85.jpg,,[],,,1188
53489032901,53489-0329-01,198222,SPIRONOLACTONE 100 MG ORAL TABLET,rximage/image/images/gallery/1024/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,,[],,,1617
603576428,00603-5764-28,198223,SPIRONOLACTONE 50 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,,[],,,1185
603577021,00603-5770-21,904567,SOTALOL HYDROCHLORIDE 120 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,,[],,,1186
16729000715,16729-0007-15,200345,SIMVASTATIN 80 MG ORAL TABLET,rximage/image/images/gallery/1024/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,,[],,,1322
65162051350,65162-0513-50,583170,SALSALATE 750 MG ORAL TABLET,rximage/image/images/gallery/1024/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,,[],,,1879
603568320,00603-5683-20,312828,RISPERIDONE 0.25 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,,[],,,1180
603568628,00603-5686-28,312831,RISPERIDONE 2 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,,[],,,1182
603568820,00603-5688-20,314211,RISPERIDONE 4 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,,[],,,1183
603568920,00603-5689-20,312832,RISPERIDONE 3 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,,[],,,1184
603459321,00603-4593-21,259966,METHYLPREDNISOLONE 4 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,,[],,,1167
68462019005,68462-0190-05,198014,NAPROXEN 500 MG ORAL TABLET,rximage/image/images/gallery/1024/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,,[],,,2027
62037083010,62037-0830-10,866427,24 HR METOPROLOL SUCCINATE 25 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,,[],,,1788
31722021305,31722-0213-05,312941,SERTRALINE 50 MG ORAL TABLET,rximage/image/images/gallery/1024/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,,[],,,1354
16729000517,16729-0005-17,312961,SIMVASTATIN 20 MG ORAL TABLET,rximage/image/images/gallery/1024/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,,[],,,1320
16729000617,16729-0006-17,198211,SIMVASTATIN 40 MG ORAL TABLET,rximage/image/images/gallery/1024/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,,[],,,1321
57664037718,57664-0377-18,835603,TRAMADOL HYDROCHLORIDE 50 MG ORAL TABLET,rximage/image/images/gallery/1024/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,,[],,,1684
24580090,00024-5800-90,855174,LEVOCETIRIZINE DIHYDROCHLORIDE 5 MG ORAL TABLET [XYZAL],rximage/image/images/gallery/1024/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,,[],,,78
68382005301,68382-0053-01,855302,WARFARIN SODIUM 2 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,,[],,,1989
68382005201,68382-0052-01,855288,WARFARIN SODIUM 1 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,,[],,,1988
68382005501,68382-0055-01,855324,WARFARIN SODIUM 4 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,,[],,,1991
68382005901,68382-0059-01,855296,WARFARIN SODIUM 10 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,,[],,,1995
68382006410,68382-0064-10,855312,WARFARIN SODIUM 2.5 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,,[],,,1996
68382005401,68382-0054-01,855318,WARFARIN SODIUM 3 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,,[],,,1990
51672403101,51672-4031-01,855324,WARFARIN SODIUM 4 MG ORAL TABLET,rximage/image/images/gallery/1024/51672-4031-01_RXNAVIMAGE10_29129484.jpg,,[],,,1572
68382005801,68382-0058-01,855344,WARFARIN SODIUM 7.5 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0058-01_RXNAVIMAGE10_251292D4.jpg,,[],,,1994
68382005701,68382-0057-01,855338,WARFARIN SODIUM 6 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0057-01_RXNAVIMAGE10_23129184.jpg,,[],,,1993
68382005610,68382-0056-10,855332,WARFARIN SODIUM 5 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0056-10_RXNAVIMAGE10_1F128FD4.jpg,,[],,,1992
555083302,00555-0833-02,855332,WARFARIN SODIUM 5 MG ORAL TABLET,rximage/image/images/gallery/1024/00555-0833-02_RXNAVIMAGE10_1D128EB4.jpg,,[],,,999
68462026005,68462-0260-05,897649,VERAPAMIL HYDROCHLORIDE 240 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/68462-0260-05_RXNAVIMAGE10_19128CD4.jpg,,[],,,2033
41616075881,41616-0758-81,808744,24 HR VENLAFAXINE 150 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/41616-0758-81_RXNAVIMAGE10_071283A4.jpg,,[],,,1372
93536001,00093-5360-01,858751,URSODIOL 250 MG ORAL TABLET,rximage/image/images/gallery/1024/00093-5360-01_RXNAVIMAGE10_F2127953.jpg,,[],,,442
591401201,00591-4012-01,1099681,VALPROIC ACID 250 MG ORAL CAPSULE,rximage/image/images/gallery/1024/00591-4012-01_RXNAVIMAGE10_EA127563.jpg,,[],,,1113
59762839801,59762-8398-01,313564,VALACYCLOVIR 1000 MG ORAL TABLET,rximage/image/images/gallery/1024/59762-8398-01_RXNAVIMAGE10_E71273E3.jpg,,[],,,1740
59762839901,59762-8399-01,313565,VALACYCLOVIR 500 MG ORAL TABLET,rximage/image/images/gallery/1024/59762-8399-01_RXNAVIMAGE10_E2127113.jpg,,[],,,1741
591557101,00591-5571-01,198332,TRIMETHOPRIM 100 MG ORAL TABLET,rximage/image/images/gallery/1024/00591-5571-01_RXNAVIMAGE10_E0127053.jpg,,[],,,1128
78033705,00078-0337-05,261360,OXCARBAZEPINE 300 MG ORAL TABLET [TRILEPTAL],rximage/image/images/gallery/1024/00078-0337-05_RXNAVIMAGE10_DC126E13.jpg,,[],,,191
78045705,00078-0457-05,262090,OXCARBAZEPINE 600 MG ORAL TABLET [TRILEPTAL],rximage/image/images/gallery/1024/00078-0457-05_RXNAVIMAGE10_DA126D53.jpg,,[],,,205
78045605,00078-0456-05,261356,OXCARBAZEPINE 150 MG ORAL TABLET [TRILEPTAL],rximage/image/images/gallery/1024/00078-0456-05_RXNAVIMAGE10_D5126A83.jpg,,[],,,204
68462032901,68462-0329-01,897853,24 HR TRANDOLAPRIL 4 MG / VERAPAMIL HYDROCHLORIDE 240 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/68462-0329-01_RXNAVIMAGE10_C3126183.jpg,,[],,,2034
31722053101,31722-0531-01,198371,TORSEMIDE 20 MG ORAL TABLET,rximage/image/images/gallery/1024/31722-0531-01_RXNAVIMAGE10_BF125FD2.jpg,,[],,,1368
63304050401,63304-0504-01,197311,ACYCLOVIR 400 MG ORAL TABLET,rximage/image/images/gallery/1024/63304-0504-01_RXNAVIMAGE10_9F12CF96.jpg,,[],,,1822
6095254,00006-0952-54,979494,LOSARTAN POTASSIUM 50 MG ORAL TABLET [COZAAR],rximage/image/images/gallery/1024/00006-0952-54_RXNAVIMAGE10_C51362FB.jpg,,[],,,30
74621513,00074-6215-13,1099871,DIVALPROEX SODIUM 500 MG DELAYED RELEASE ORAL TABLET [DEPAKOTE],rximage/image/images/gallery/1024/00074-6215-13_RXNAVIMAGE10_00210038.jpg,,[],,,167
74621413,00074-6214-13,1099679,DIVALPROEX SODIUM 250 MG DELAYED RELEASE ORAL TABLET [DEPAKOTE],rximage/image/images/gallery/1024/00074-6214-13_RXNAVIMAGE10_831341FA.jpg,,[],,,166
25138131,00025-1381-31,207243,OXAPROZIN 600 MG ORAL TABLET [DAYPRO],rximage/image/images/gallery/1024/00025-1381-31_RXNAVIMAGE10_811340AA.jpg,,[],,,79
525051090,00525-0510-90,0,NAN,rximage/image/images/gallery/1024/00525-0510-90_RXNAVIMAGE10_6E133779.jpg,,[],,,937
64679092201,64679-0922-01,309098,CEFUROXIME 500 MG ORAL TABLET,rximage/image/images/gallery/1024/64679-0922-01_RXNAVIMAGE10_651332C9.jpg,,[],,,1852
4026001,00004-0260-01,616435,MYCOPHENOLATE MOFETIL 500 MG ORAL TABLET [CELLCEPT],rximage/image/images/gallery/1024/00004-0260-01_RXNAVIMAGE10_5E132F39.jpg,,[],,,18
74306430,00074-3064-30,830898,24 HR DILTIAZEM HYDROCHLORIDE 360 MG EXTENDED RELEASE ORAL TABLET [CARDIZEM],rximage/image/images/gallery/1024/00074-3064-30_RXNAVIMAGE10_59132CC9.jpg,,[],,,157
74306190,00074-3061-90,830878,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL TABLET [CARDIZEM],rximage/image/images/gallery/1024/00074-3061-90_RXNAVIMAGE10_56132B79.jpg,,[],,,156
74304590,00074-3045-90,830876,24 HR DILTIAZEM HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL TABLET [CARDIZEM],rximage/image/images/gallery/1024/00074-3045-90_RXNAVIMAGE10_53132999.jpg,,[],,,155
51672412501,51672-4125-01,402506,12 HR CARBAMAZEPINE 400 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/51672-4125-01_RXNAVIMAGE10_50132849.jpg,,[],,,1585
25189151,00025-1891-51,897680,VERAPAMIL HYDROCHLORIDE 240 MG EXTENDED RELEASE ORAL TABLET [CALAN],rximage/image/images/gallery/1024/00025-1891-51_RXNAVIMAGE10_4D132699.jpg,,[],,,81
69218030,00069-2180-30,750203,AMLODIPINE 10 MG / ATORVASTATIN 20 MG ORAL TABLET [CADUET],rximage/image/images/gallery/1024/00069-2180-30_RXNAVIMAGE10_41132099.jpg,,[],,,132
68220008590,68220-0085-90,978680,FOLIC ACID 1 MG / HEME IRON POLYPEPTIDE 6 MG / POLYSACCHARIDE IRON COMPLEX 22 MG / VITAMIN B 12 0.025 MG ORAL TABLET [BIFERARX],rximage/image/images/gallery/1024/68220-0085-90_RXNAVIMAGE10_2D1316D8.jpg,,[],,,1977
74258660,00074-2586-60,205866,CLARITHROMYCIN 500 MG ORAL TABLET [BIAXIN],rximage/image/images/gallery/1024/00074-2586-60_RXNAVIMAGE10_24131228.jpg,,[],,,151
65597010730,65597-0107-30,847042,HYDROCHLOROTHIAZIDE 25 MG / OLMESARTAN MEDOXOMIL 40 MG ORAL TABLET [BENICAR HCT],rximage/image/images/gallery/1024/65597-0107-30_RXNAVIMAGE10_1E130F28.jpg,,[],,,1896
65597010630,65597-0106-30,847055,HYDROCHLOROTHIAZIDE 12.5 MG / OLMESARTAN MEDOXOMIL 40 MG ORAL TABLET [BENICAR HCT],rximage/image/images/gallery/1024/65597-0106-30_RXNAVIMAGE10_1A130D78.jpg,,[],,,1895
430078327,00430-0783-27,849383,MESALAMINE 800 MG DELAYED RELEASE ORAL TABLET [ASACOL],rximage/image/images/gallery/1024/00430-0783-27_RXNAVIMAGE10_FC12FE77.jpg,,[],,,924
186032254,00186-0322-54,805859,CANDESARTAN CILEXETIL 32 MG / HYDROCHLOROTHIAZIDE 12.5 MG ORAL TABLET [ATACAND HCT],rximage/image/images/gallery/1024/00186-0322-54_RXNAVIMAGE10_F512FAE7.jpg,,[],,,772
87287532,00087-2875-32,823934,HYDROCHLOROTHIAZIDE 12.5 MG / IRBESARTAN 150 MG ORAL TABLET [AVALIDE],rximage/image/images/gallery/1024/00087-2875-32_RXNAVIMAGE10_F212F937.jpg,,[],,,223
87277332,00087-2773-32,153667,IRBESARTAN 300 MG ORAL TABLET [AVAPRO],rximage/image/images/gallery/1024/00087-2773-32_RXNAVIMAGE10_EF12F7E7.jpg,,[],,,222
87277232,00087-2772-32,153666,IRBESARTAN 150 MG ORAL TABLET [AVAPRO],rximage/image/images/gallery/1024/00087-2772-32_RXNAVIMAGE10_EB12F5D7.jpg,,[],,,221
186016254,00186-0162-54,805863,CANDESARTAN CILEXETIL 16 MG / HYDROCHLOROTHIAZIDE 12.5 MG ORAL TABLET [ATACAND HCT],rximage/image/images/gallery/1024/00186-0162-54_RXNAVIMAGE10_E912F487.jpg,,[],,,771
87287631,00087-2876-31,823938,HYDROCHLOROTHIAZIDE 12.5 MG / IRBESARTAN 300 MG ORAL TABLET [AVALIDE],rximage/image/images/gallery/1024/00087-2876-31_RXNAVIMAGE10_DF12EFD7.jpg,,[],,,224
55111042230,55111-0422-30,359383,24 HR CIPROFLOXACIN 500 MG EXTENDED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/55111-0422-30_RXNAVIMAGE10_CA15651B.jpg,,[],,,1678
16252051605,16252-0516-05,197512,CIPROFLOXACIN 750 MG ORAL TABLET,rximage/image/images/gallery/1024/16252-0516-05_RXNAVIMAGE10_D61FEB7F.jpg,,[],,,1306
67253090210,67253-0902-10,197321,ALPRAZOLAM 1 MG ORAL TABLET,rximage/image/images/gallery/1024/67253-0902-10_RXNAVIMAGE10_AC15561A.jpg,,[],,,1942
603212832,00603-2128-32,308048,ALPRAZOLAM 0.5 MG ORAL TABLET,rximage/image/images/gallery/1024/00603-2128-32_RXNAVIMAGE10_A615531A.jpg,,[],,,1140
78047234,00078-0472-34,809030,HYDROCHLOROTHIAZIDE 25 MG / VALSARTAN 320 MG ORAL TABLET [DIOVAN HCT],rximage/image/images/gallery/1024/00078-0472-34_RXNAVIMAGE10_1015885C.jpg,,[],,,207
78038334,00078-0383-34,809022,HYDROCHLOROTHIAZIDE 25 MG / VALSARTAN 160 MG ORAL TABLET [DIOVAN HCT],rximage/image/images/gallery/1024/00078-0383-34_RXNAVIMAGE10_0E15870C.jpg,,[],,,199
78047134,00078-0471-34,809026,HYDROCHLOROTHIAZIDE 12.5 MG / VALSARTAN 320 MG ORAL TABLET [DIOVAN HCT],rximage/image/images/gallery/1024/00078-0471-34_RXNAVIMAGE10_0A15855C.jpg,,[],,,206
603344328,00603-3443-28,1099870,DIVALPROEX SODIUM 500 MG DELAYED RELEASE ORAL TABLET,rximage/image/images/gallery/1024/00603-3443-28_RXNAVIMAGE10_0215810C.jpg,,[],,,1160
52544069119,52544-0691-19,1091632,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL TABLET [MATZIM],rximage/image/images/gallery/1024/52544-0691-19_RXNAVIMAGE10_FC157E0B.jpg,,[],,,1600
78031534,00078-0315-34,809018,HYDROCHLOROTHIAZIDE 12.5 MG / VALSARTAN 160 MG ORAL TABLET [DIOVAN HCT],rximage/image/images/gallery/1024/00078-0315-34_RXNAVIMAGE10_F8157C5B.jpg,,[],,,189
78031434,00078-0314-34,809014,HYDROCHLOROTHIAZIDE 12.5 MG / VALSARTAN 80 MG ORAL TABLET [DIOVAN HCT],rximage/image/images/gallery/1024/00078-0314-34_RXNAVIMAGE10_F6157B0B.jpg,,[],,,188
52544069419,52544-0694-19,1091638,24 HR DILTIAZEM HYDROCHLORIDE 360 MG EXTENDED RELEASE ORAL TABLET [MATZIM],rximage/image/images/gallery/1024/52544-0694-19_RXNAVIMAGE10_F215795B.jpg,,[],,,1601
68382013516,68382-0135-16,979485,LOSARTAN POTASSIUM 25 MG ORAL TABLET,rximage/image/images/gallery/1024/68382-0135-16_RXNAVIMAGE10_CB16E5D7.jpg,,[],,,2002
57664047458,57664-0474-58,861004,METFORMIN HYDROCHLORIDE 1000 MG ORAL TABLET,rximage/image/images/gallery/1024/57664-0474-58_RXNAVIMAGE10_C516E2A7.jpg,,[],,,1687
65862009801,65862-0098-01,152695,MELOXICAM 15 MG ORAL TABLET,rximage/image/images/gallery/1024/65862-0098-01_RXNAVIMAGE10_BC16DE56.jpg,,[],,,1913
93736956,00093-7369-56,979464,HYDROCHLOROTHIAZIDE 12.5 MG / LOSARTAN POTASSIUM 100 MG ORAL TABLET,rximage/image/images/gallery/1024/00093-7369-56_RXNAVIMAGE10_B916DCA6.jpg,,[],,,550
16714022401,16714-0224-01,979464,HYDROCHLOROTHIAZIDE 12.5 MG / LOSARTAN POTASSIUM 100 MG ORAL TABLET,rximage/image/images/gallery/1024/16714-0224-01_RXNAVIMAGE10_B616DB56.jpg,,[],,,1316
68453085075,68453-0850-75,1116341,24 HR NAPROXEN 500 MG EXTENDED RELEASE ORAL TABLET [NAPRELAN],rximage/image/images/gallery/1024/68453-0850-75_RXNAVIMAGE10_12200910.jpg,,[],,,2013
456320560,00456-3205-60,996574,MEMANTINE HYDROCHLORIDE 5 MG ORAL TABLET [NAMENDA],rximage/image/images/gallery/1024/00456-3205-60_RXNAVIMAGE10_AA16D556.jpg,,[],,,933
456321060,00456-3210-60,996563,MEMANTINE HYDROCHLORIDE 10 MG ORAL TABLET [NAMENDA],rximage/image/images/gallery/1024/00456-3210-60_RXNAVIMAGE10_B21FD94E.jpg,,[],,,934
68453014203,68453-0142-03,828246,AMOXICILLIN 775 MG EXTENDED RELEASE ORAL TABLET [MOXATAG],rximage/image/images/gallery/1024/68453-0142-03_RXNAVIMAGE10_A416D256.jpg,,[],,,2011
78038666,00078-0386-66,616449,MYCOPHENOLIC ACID 360 MG DELAYED RELEASE ORAL TABLET [MYFORTIC],rximage/image/images/gallery/1024/00078-0386-66_RXNAVIMAGE10_A116D0A6.jpg,,[],,,201
68453037510,68453-0375-10,1116331,24 HR NAPROXEN 375 MG EXTENDED RELEASE ORAL TABLET [NAPRELAN],rximage/image/images/gallery/1024/68453-0375-10_RXNAVIMAGE10_14200A30.jpg,,[],,,2012
55111020781,55111-0207-81,403825,RISPERIDONE 0.5 MG DISINTEGRATING ORAL TABLET,rximage/image/images/gallery/1024/55111-0207-81_RXNAVIMAGE10_D616EB47.jpg,,[],,,1665
50458065060,50458-0650-60,836397,ACETAMINOPHEN 325 MG / TRAMADOL HYDROCHLORIDE 37.5 MG ORAL TABLET [ULTRACET],rximage/image/images/gallery/1024/50458-0650-60_RXNAVIMAGE10_4B16A585.jpg,,[],,,1502
186108805,00186-1088-05,866429,24 HR METOPROLOL SUCCINATE 25 MG EXTENDED RELEASE ORAL TABLET [TOPROL],rximage/image/images/gallery/1024/00186-1088-05_RXNAVIMAGE10_A61C5302.jpg,,[],,,774
51285040602,51285-0406-02,630720,"SYNTHETIC CONJUGATED ESTROGENS, B 0.3 MG ORAL TABLET [ENJUVIA]",rximage/image/images/gallery/1024/51285-0406-02_RXNAVIMAGE10_E91FF4AF.jpg,,[],,,1548
642020810,00642-0208-10,0,NAN,rximage/image/images/gallery/1024/00642-0208-10_RXNAVIMAGE10_D6166B63.jpg,,[],,,1193
99207046530,99207-0465-30,1014022,24 HR MINOCYCLINE 55 MG EXTENDED RELEASE ORAL TABLET [SOLODYN],rximage/image/images/gallery/1024/99207-0465-30_RXNAVIMAGE10_88164432.jpg,,[],,,2045
